11.2958,42.9804,468.4625,3.968,0.3336,0.875,2.6417,149.6005,415.0472,65.286,1
9.0695,22.9907,186.574,2.8513,0.3203,0.8977,1.9461,57.423,160.6772,39.2533,1
9.3322,509.977,5102.1165,51.0305,0.1629,0.5419,1.5773,823.316,2760.4072,611.2699,1
8.3587,22.9779,168.805,2.8673,0.289,1.0003,-0.0731,51.0555,185.1736,34.8831,1
5.6145,29.9724,165.2835,5.1055,0.3116,0.7997,1.5158,59.803,142.3308,45.9425,1
9.947,44.9847,486.7455,4.4344,0.2956,0.5846,2.3842,126.358,260.3248,66.3448,1
4.9453,31.0274,142.088,6.2372,0.3543,0.9742,0.2237,53.509,147.5556,38.2841,1
10.5546,19.9926,190.269,2.1683,0.3611,0.8717,1.9957,62.022,158.6412,35.6715,1
7.1161,21.0104,185.16,2.5809,0.3571,0.9631,1.8988,60.28,155.3072,26.8688,1
6.7751,14.0271,54.33,2.4074,0.3213,0.8797,0.605,25.0925,72.2208,15.3089,1
1.8955,17.0293,1.934,16.9506,0.7648,0.9992,6.0571,13.841,19.3,0.4567,2
10.2794,30.9803,319.0255,3.0583,0.3392,0.7127,2.1594,105.639,218.6716,49.1872,1
12.8406,27.0186,321.1215,2.2698,0.3177,0.8976,2.9364,97.781,288.5156,38.4706,1
-0.6813,7.0008,30.817,6.9408,1.0006,0.9997,8.2073,3.571,11.7772,0.8997,1
10.5915,129.9982,1303.1335,13.0448,0.4863,0.8566,2.4034,630.92,1118.2204,198.0918,1
6.6684,14.9783,125.157,2.099,0.1135,0.2944,3.6641,2.872,22.7048,4.8144,5
9.7581,61.0034,675.4565,5.5973,0.3617,0.6145,4.1633,228.9275,412.0272,48.7092,1
9.8736,56.9738,628.395,5.2188,0.2947,0.7193,1.9213,179.011,447.8116,74.2935,1
5.799,18.0114,102.1095,2.5291,0.2068,0.6514,1.9694,28.3035,73.4772,11.5454,1
8.1019,56.0118,502.9455,6.3052,0.2103,0.6029,0.3967,110.249,297.974,82.5528,1
7.9506,95.9958,803.9535,12.105,0.276,0.8828,0.693,208.986,680.4752,118.9186,1
9.8896,20.0088,192.933,2.2194,0.2337,0.5004,1.1519,55.3575,92.0268,26.7442,1
21.729,69.0009,1501.0725,3.1558,0.5154,0.848,13.1802,788.8395,1286.8,74.0739,1
15.1043,433.0164,6055.9115,30.9078,0.3554,0.5717,2.568,2154.9995,3467.1876,484.9488,1
9.4384,107.9748,858.2775,13.4872,0.3485,0.868,2.5437,300.5635,756.8216,182.0613,1
11.8793,116.9726,1428.4995,9.8132,0.1994,0.7143,1.4938,278.323,1001.6912,176.6488,1
8.9855,10.9862,69.0655,1.4694,0.2496,0.8299,1.6854,22.592,76.4692,16.9882,1
13.9843,38.003,501.293,2.9242,0.3342,0.937,4.7393,164.8905,460.0324,41.8683,1
5.3282,10.9906,81.7445,1.52,0.2997,1.0013,-0.2556,20.1215,77.4588,12.3059,1
5.006,16.9856,64.096,3.4152,0.4716,0.9291,0.9268,43.722,75.0644,16.791,1
11.3722,412.9366,4557.6685,37.5919,0.3573,0.807,3.6795,1623.0965,3663.4764,665.8476,1
8.2517,109.0081,971.544,12.0557,0.2194,0.7737,0.9374,210.703,755.4428,127.2446,1
8.8149,42.0126,384.2535,4.7144,0.3436,0.931,2.6486,131.6785,348.782,60.7375,1
10.7866,25.9968,297.2075,2.6399,0.3499,0.8192,1.5065,84.5075,209.7484,40.1187,1
3.4459,475.0228,966.4625,237.4084,0.5044,0.5432,97.5353,476.1485,514.0612,4.7537,2
83.7936,326.0294,27059.3365,3.8935,0.286,0.6713,7.8726,7742.555,18147.146,1025.905,5
6.3894,18.0029,97.9995,3.0577,0.3427,0.9268,2.5625,29.0935,95.8616,21.9569,1
11.5499,37.9979,498.9845,2.8764,0.3142,0.957,1.9411,160.109,476.4508,42.807,1
9.3717,175.0033,1913.531,15.82,0.2093,0.4699,2.9323,405.0545,908.1068,204.1665,1
11.2853,74.9854,754.7925,7.3945,0.4281,0.909,3.5261,320.7705,687.5796,140.6424,1
14.6796,4.0042,73.546,0.2099,0.156,0.5312,3.2035,8.6135,34.3108,2.2221,5
7.0401,11.0088,92.06,1.5312,0.39,0.7661,1.2147,20.0215,53.892,16.6458,1
3.8308,8.9963,55.9815,2.2917,0.6107,0.611,22.6869,15.5825,28.6,-1.2868,2
11.0155,17.9967,185.2935,1.8863,0.5824,0.8948,8.1422,103.277,158.1928,14.9056,1
10.2725,117.9891,1284.017,10.7971,0.4587,0.742,2.146,595.447,964.8488,125.6333,1
8.7902,272.9862,2194.926,34.1378,0.2143,0.8074,1.1678,470.5535,1765.004,369.8591,1
7.6302,94.9875,740.4685,11.8832,0.4658,0.9034,3.8499,353.7295,681.4912,119.9717,1
4.3125,19.0009,102.417,3.0878,0.1833,0.7813,-0.0615,19.2345,90.1392,17.2723,1
5.04,49.024,287.418,8.0597,0.2863,0.6941,0.7906,87.9405,208.2812,60.1208,1
8.5959,26.0004,220.4065,3.2467,0.3986,0.9759,2.0671,73.7885,200.9092,43.1194,1
9.0191,25.0068,233.8305,2.7213,0.3296,0.5021,4.0408,70.448,118.9108,27.7584,1
10.4346,107.0004,956.0745,11.9005,0.2033,0.6825,2.7249,202.426,659.3472,138.4586,1
8.1944,15.9834,84.8635,2.3519,0.3208,0.6437,3.2353,35.567,74.166,13.5903,1
10.6409,153.9569,1682.7245,13.9762,0.361,0.7313,1.3696,609.8655,1244.9288,205.7106,1
36.2479,227.0077,8596.7545,5.9309,0.3044,0.6479,6.0045,2625.2775,5591.296,368.9831,1
9.1638,53.033,471.5745,5.9593,0.2518,0.6768,1.6565,125.5745,327.2528,79.4052,1
7.4399,41.9725,297.699,5.2196,0.2711,0.8138,2.8223,88.443,274.706,59.8363,1
5.9636,46.9817,282.6,7.8373,0.2017,0.2014,57.8316,62.94,52.7984,2.3543,2
6.0344,96.0037,598.5705,16.0577,0.2603,0.8557,2.067,155.5065,495.5624,98.3339,1
8.7825,14.0092,92.0155,1.752,0.4386,0.7676,0.8176,33.382,89.3532,22.7463,1
18.6118,19.0083,377.9855,0.9546,0.4954,0.7124,12.0235,191.0695,266.7472,14.8505,1
7.4735,13.0243,90.0295,1.8869,0.2858,0.8685,3.4248,28.872,75.5836,18.63,1
12.6364,271.977,2971.3015,24.7414,0.2746,0.7433,1.743,825.5595,2220.2756,391.5564,1
7.1322,8.0239,46.447,0.9945,0.4844,0.9998,3.7893,28.5755,65.6396,10.7911,1
7.909,27.0234,207.8145,3.8492,0.2591,0.6882,0.6542,46.602,132.0004,33.3169,1
10.7188,33.0065,326.715,3.2762,0.3517,0.7449,1.9384,119.2575,242.8096,56.4629,1
10.6167,271.0098,3242.9055,22.5284,0.2464,0.6157,1.6544,809.477,1996.5112,409.4476,1
8.1497,217.9796,1764.2755,27.2664,0.1437,0.5734,1.845,250.695,998.2336,196.1653,1
7.4832,68.9718,562.4385,8.6878,0.098,0.3452,1.7163,53.553,192.566,40.9807,1
-0.2387,41.0096,34.9595,41.0423,0.7813,1.0007,3.8027,32.899,39.4652,5.9012,2
13.0091,18.9961,242.174,1.3901,0.1126,0.5048,30.0571,32.0665,128.792,2.8386,5
8.9287,135.0047,1088.337,16.8373,0.1307,0.6708,1.2374,146.183,723.756,116.849,1
-2.0545,28.973,38.4095,29.0185,0.311,1.0007,1.3267,-0.695,29.302,8.1733,1
9.5996,44.0074,365.403,4.8148,0.3412,0.6768,2.6257,137.8855,271.4708,55.3868,1
7.5706,82.021,633.6395,10.2464,0.4336,0.7503,5.2729,284.1505,486.9948,99.3876,1
6.7538,3.9759,39.237,0.7293,0.5829,0.7924,2.8208,17.425,21.1508,4.923,1
11.702,67.0239,799.638,5.5491,0.3503,0.693,1.3441,284.6465,559.9832,100.2673,1
7.4225,55.0387,398.9695,7.7712,0.3729,0.822,1.467,142.8345,314.666,71.4223,1
1.3108,248.9905,245.439,249.0005,0.1729,0.9996,0.8651,43.9255,248.4888,40.6141,1
8.0972,40.9935,302.911,5.0494,0.3502,0.9637,2.6027,111.864,323.822,59.1141,1
8.2541,101.9941,931.9395,11.3485,0.3858,0.8955,0.2741,359.1095,817.3508,130.5187,1
6.2095,33.0129,241.374,4.6351,0.3849,0.9222,2.4044,94.977,222.5,39.131,1
6.5084,48.0477,397.62,5.9847,0.3541,0.9011,2.4274,129.893,349.3728,80.3187,1
9.5541,15.0385,141.7365,1.6207,0.3769,0.9624,2.6753,58.82,124.4544,22.6794,1
9.1646,80.9897,722.4375,8.9467,0.3306,0.9741,1.8422,247.6065,712.5268,115.2171,1
9.0396,260.9645,2371.362,29.0252,0.1826,0.718,-1.3628,425.5275,1688.7844,302.3223,1
0.0551,47.0084,17.861,46.9274,0.4262,1.0002,1.3466,20.612,47.5084,18.3005,1
11.8185,8.0378,86.188,0.6839,0.5444,1.0003,4.2135,46.242,84.2084,15.4305,1
8.4545,8.0138,90.6025,0.7624,0.443,0.4655,39.7823,44.5435,38.6044,-0.9119,1
9.5431,248.9692,2229.546,27.7142,0.3464,0.7699,2.5862,771.761,1720.9656,305.1651,1
7.1284,97.9681,491.1415,19.614,0.3416,0.639,3.8659,167.855,308.672,78.1081,1
6.8341,34.0266,240.3325,4.8211,0.2234,0.9156,1.6102,61.5405,220.4952,38.9216,1
14.905,339.0276,4765.8315,24.2005,0.248,0.5473,3.3889,1173.8155,2591.9848,480.7276,1
8.8467,158.0038,1420.608,17.5539,0.2164,0.5353,2.2481,304.1335,762.1508,211.7627,1
10.6851,79.0489,802.1815,7.7764,0.3056,0.818,1.0098,232.0095,639.6924,128.3084,1
10.6242,291.9879,2929.0885,29.1735,0.2044,0.649,1.8024,589.6565,1894.8528,395.6288,1
7.9559,16.9973,116.684,2.3822,0.5547,0.9327,3.2226,67.67,113.4636,26.2212,1
1.6708,12.0208,21.5865,12.0201,0.667,1.0,4.9595,6.77,7.9808,3.0105,2
36.3332,172.0201,6168.7005,4.9033,0.1278,0.3372,4.3633,795.357,2088.7236,162.5534,5
13.4724,299.9862,4186.911,21.3439,0.2634,0.6073,0.8738,1103.132,2548.7292,464.2879,1
1.0237,31.9957,31.154,31.9904,0.7189,0.9998,4.5312,16.299,27.8312,3.0742,2
42.2243,7.0095,315.2865,0.1595,0.2818,0.4318,2.9808,84.0595,123.942,37.8652,4
10.5553,183.979,2011.562,16.7265,0.4596,0.7949,4.9786,931.8005,1613.3488,211.8361,1
12.9927,238.9938,3094.004,18.4834,0.2394,0.615,3.0998,740.749,1911.1912,343.6128,1
6.8561,71.0144,487.9745,10.1163,0.2314,0.7575,1.082,123.685,373.7352,82.9552,1
10.3384,53.9838,483.4455,5.9916,0.3915,0.8166,1.9908,195.3085,395.84,96.0568,1
10.5593,32.9808,331.545,3.2942,0.3455,0.7784,1.7077,118.75,255.7688,57.6171,1
8.3255,25.0025,185.462,3.1239,0.2409,0.9094,0.907,50.223,179.1624,34.6875,1
6.2442,69.0409,504.942,9.7955,0.188,0.7536,1.2628,98.128,367.8232,70.722,1
7.7485,12.0146,106.9275,1.4607,0.3946,0.7509,3.262,37.406,74.4572,16.7185,1
8.5845,79.0124,701.991,8.7895,0.3229,0.8723,4.1222,223.593,620.7204,105.5525,1
9.765,6.0003,43.623,0.6644,0.4079,0.519,6.3093,24.173,30.6316,1.8029,5
10.5843,35.0161,297.336,3.9268,0.2732,0.6539,1.7372,86.266,210.156,51.3684,1
1.1315,538.0219,1076.081,269.0545,0.5185,0.6848,35.7377,562.4815,732.338,16.1815,2
7.6271,31.9699,210.618,5.2948,0.4168,0.9652,2.2558,80.206,189.4204,38.939,1
8.2862,29.0047,238.3765,3.7256,0.401,0.8839,2.3566,92.07,203.8872,39.4244,1
6.8755,24.9911,189.137,3.1019,0.3858,0.6149,2.0833,74.4035,118.66,27.3443,1
8.4456,101.014,721.193,14.4755,0.5007,0.9744,3.4108,356.7735,680.6176,110.3394,1
9.1769,11.998,122.868,1.1788,0.3329,0.9578,4.3947,39.73,114.3056,22.9703,1
9.3402,1.0123,-10.899,0.1585,0.9995,0.9998,8.8221,9.6725,6.968,0.8248,4
7.3357,34.9852,275.8685,5.0297,0.3107,1.0002,2.4128,82.103,239.5488,49.8025,1
12.1598,69.0144,839.199,5.7813,0.4061,0.8332,3.0305,339.1545,693.2712,107.2386,1
11.9438,32.9882,364.125,2.9506,0.2773,0.7309,1.7865,97.1835,263.8188,49.7908,1
7.7299,26.986,198.174,3.3489,0.2689,0.7647,0.6869,54.556,162.7136,46.4026,1
9.3375,6.0338,38.3775,0.8091,0.406,0.9293,0.9939,13.284,45.738,9.4541,1
7.6315,8.9902,30.7365,1.5564,0.296,0.7954,1.5182,19.431,38.6064,7.7935,1
8.9457,21.9767,206.025,2.3425,0.1921,0.6975,1.1031,37.175,135.7216,27.6243,1
10.8379,84.973,838.3075,8.5002,0.3337,0.6956,2.9932,288.83,583.624,124.0446,1
7.3314,12.9872,83.961,2.1828,0.333,0.8457,-0.0464,26.4265,59.8416,20.5387,1
9.0644,46.0186,338.2105,6.625,0.3541,0.9933,-0.1019,116.4575,318.7656,75.9216,1
6.5493,2.0303,36.2735,0.2159,0.7138,0.714,8.9658,14.4225,9.0704,0.6731,1
9.8728,31.9954,261.076,4.014,0.23,0.6137,1.4003,59.9815,155.7628,42.251,1
26.3092,63.9956,1536.99,2.6877,0.227,0.5699,2.9442,355.076,871.5836,102.2613,1
19.751,32.002,628.4395,1.5856,0.4303,0.5548,22.8715,267.2545,354.8228,13.8103,1
9.4318,4.9966,47.0505,0.4892,0.7106,0.8892,12.0001,25.9885,41.9564,1.4471,1
6.3591,30.9918,249.529,4.5633,0.396,0.8627,2.3422,89.245,180.172,41.2513,1
10.3797,22.974,244.361,2.3808,0.3434,0.791,1.4472,77.7875,180.7192,42.5631,1
10.7923,251.0222,2763.853,22.8554,0.3549,0.743,2.218,979.2135,2057.552,332.7664,1
7.4524,30.0113,257.5455,3.7355,0.4332,1.0003,2.67,99.7825,237.0388,49.042,1
15.452,382.0555,6115.1275,23.8739,0.3737,0.6005,3.1955,2296.9125,3671.2448,443.2843,1
8.4058,131.9878,1071.186,16.4388,0.3106,0.8732,2.4568,320.9805,928.0504,163.2242,1
6.0647,10.9933,95.6165,1.5938,0.2978,0.6498,2.536,31.095,41.7644,14.5127,1
4.4101,19.9926,117.513,3.2905,0.1754,0.7927,0.4028,21.2805,93.3748,14.4361,1
10.7313,8.0236,109.8625,0.7784,0.5106,0.8522,8.8247,43.69,77.7256,4.2915,1
9.8489,12.9952,96.891,1.4845,0.3686,1.0009,2.0183,45.009,114.1496,15.6782,1
10.8557,29.0126,297.167,2.8403,0.2213,0.5713,3.6621,70.065,164.3904,20.0487,1
9.6706,105.0006,1069.4055,10.4953,0.2341,0.8103,0.583,248.75,847.622,144.1017,1
1.7848,198.9878,157.186,199.0288,0.9443,1.0004,36.6326,193.7725,198.1624,6.9752,2
8.8774,22.9886,207.544,2.8884,0.375,0.8803,1.4449,62.1535,163.5904,32.0641,1
9.0666,98.0134,892.6725,10.8808,0.2852,0.6439,0.581,252.461,570.2844,120.0043,1
9.0427,82.0244,709.926,9.1053,0.4083,0.9236,1.8333,305.668,686.2492,127.273,1
8.8776,81.9794,645.9635,10.1766,0.4019,0.9904,1.5093,268.4285,647.7284,126.0298,1
8.5108,43.9973,449.5835,4.3667,0.3927,0.8524,3.5921,176.494,370.5644,56.4414,1
6.5546,19.0039,111.5305,2.692,0.2631,0.6607,1.4198,41.3375,89.6976,25.667,1
11.5784,8.9903,84.1575,0.8467,0.5447,0.8182,8.8219,56.0235,81.444,5.3813,1
9.3606,83.0406,666.169,10.4569,0.3249,0.9086,2.1434,220.0015,608.2272,123.4031,1
7.2391,52.009,431.1905,6.5533,0.4497,0.9205,3.2337,181.7065,386.2496,65.8469,1
10.7154,366.9905,4015.619,33.3926,0.2206,0.7697,1.4211,890.597,3108.4324,543.4284,1
9.8146,164.9978,1632.051,16.5226,0.2577,0.6954,0.2292,431.6185,1147.4828,256.9726,1
4.9854,25.9662,165.744,4.3595,0.287,0.6795,2.4785,51.349,102.5468,33.5374,1
11.3931,180.9723,1592.3475,20.2207,0.3605,0.7396,3.7091,592.1695,1194.9172,213.3784,1
6.9723,28.0131,201.5675,3.4978,0.2587,0.8439,0.2734,55.8765,185.6516,30.7595,1
7.6393,54.0409,433.9575,6.6882,0.3501,0.8873,0.558,147.366,379.508,85.086,1
5.8541,9.9883,40.565,2.0731,0.2797,0.7396,6.0801,19.056,33.3736,2.0699,1
5.521,16.0048,98.6575,2.2451,0.2416,0.6339,3.1427,27.241,74.2724,13.4819,1
9.5046,66.9823,602.3415,7.4631,0.4672,0.8235,2.7907,282.8825,490.8796,75.6161,1
5.4772,24.0327,105.993,5.9924,0.5734,0.9584,2.0777,58.3855,94.9372,26.1609,1
10.283,100.9922,1039.664,10.068,0.4498,0.8695,4.244,454.8265,885.2176,152.1258,1
7.6497,20.0094,173.2485,2.1289,0.5499,0.7825,6.0478,102.077,142.1912,11.2444,1
10.0674,100.9956,1118.0395,9.2459,0.2634,0.8515,0.7248,297.8775,946.4268,176.847,1
7.2979,11.9985,69.936,1.5551,0.2072,0.7707,3.3133,18.395,68.5908,18.6983,1
9.1693,16.9692,161.001,1.8683,0.1436,0.4574,3.3745,29.342,69.5892,6.3938,5
8.4464,120.9946,860.446,17.3271,0.2719,0.6464,0.1304,231.4655,548.1372,148.1804,1
9.5072,21.0465,185.2785,2.2825,0.2912,0.7623,0.9526,56.4085,143.7984,33.4796,1
10.958,12.9865,132.755,1.1868,0.4198,0.979,2.4723,71.167,142.6028,24.7135,1
5.2726,9.9655,83.1315,1.6334,0.1832,0.6505,1.4015,14.9345,31.9488,5.5691,1
12.8849,84.9952,1098.3625,6.4767,0.3268,0.6332,2.3143,367.9055,700.3292,131.1675,1
7.9209,35.9985,256.5135,5.1175,0.3022,0.8728,1.7634,73.2845,219.4648,56.3358,1
13.3727,83.9861,1105.068,6.4293,0.3497,0.5908,3.4431,383.772,647.7856,120.5494,1
15.785,95.9768,1628.9265,5.6419,0.366,0.6749,5.2887,600.186,1101.3952,115.9709,1
8.0351,35.9971,334.7475,3.9831,0.577,0.9484,4.5624,186.777,311.0408,60.7385,1
11.0134,22.0279,246.0695,1.9933,0.6034,0.8883,8.912,140.6545,219.2568,17.8202,1
8.1453,27.9834,184.812,4.7708,0.3695,0.78,2.0457,68.887,125.8128,35.1123,1
30.0024,71.0366,2210.6315,2.3562,0.1592,0.2958,9.0145,352.5375,653.1016,34.0671,5
11.0408,173.0382,1748.6015,17.3248,0.0902,0.375,3.1097,149.962,648.604,102.6702,1
7.0307,46.0052,454.99,4.6145,0.3,0.6041,0.7478,142.742,282.0064,64.4131,1
5.7611,71.003,551.869,8.878,0.2887,0.5747,1.2786,163.669,315.2048,100.8329,1
11.2319,63.9927,622.2115,6.414,0.2939,0.8083,3.0993,179.3075,523.1028,83.8103,1
12.5266,121.0026,1574.845,9.3217,0.3762,0.6909,4.7575,592.8715,1085.796,159.482,1
7.5106,271.0151,2425.884,30.2039,0.2843,0.6764,1.2157,691.889,1647.4716,358.4584,1
19.0818,38.9966,743.97,1.939,0.1411,0.4055,2.7798,110.6635,316.7948,33.9104,5
22.4399,280.032,6704.22,11.6542,0.4528,0.8987,9.963,3047.0255,6049.3792,397.0287,1
34.5074,27.0199,910.0935,0.795,0.2193,0.5534,1.6464,207.0395,511.476,65.8582,5
8.9708,56.9721,531.9165,6.2945,0.2853,0.9104,0.9821,146.867,466.4408,104.7218,1
9.0957,20.9984,130.6455,2.6749,0.3799,0.8454,1.2176,59.3395,145.4576,34.0917,1
7.7105,18.0071,143.745,2.605,0.3653,0.9681,1.3138,55.6045,125.4704,23.2433,1
1.4488,16.0187,24.8075,7.934,0.2498,0.5312,0.8843,5.1005,15.976,1.8188,2
8.7576,16.0136,149.722,1.6027,0.2998,0.9995,2.8478,48.3815,155.786,26.1311,1
6.8523,163.0146,1472.4075,18.1093,0.1479,0.6673,2.3166,215.061,984.7132,169.4881,1
1.0054,13.9907,19.4825,14.0047,0.5708,0.9996,2.4387,9.1305,12.1296,2.0165,1
6.9764,57.0123,426.8445,8.2235,0.3211,0.9515,-0.1176,127.444,378.5512,85.9677,1
7.6095,11.0295,90.8345,1.6936,0.3653,0.9484,0.7772,25.743,70.9472,18.5476,1
8.4452,80.0245,635.4985,9.9827,0.3475,0.9337,0.7394,238.122,595.2352,126.2786,1
2.6107,116.0155,242.476,57.9678,0.6166,0.802,17.26,134.342,184.3904,7.137,2
9.5326,80.9788,728.1855,9.0534,0.3475,0.9273,3.0665,250.8885,672.822,115.2598,1
3.9591,28.9798,158.731,5.8769,0.5388,0.8899,2.3456,85.663,133.8676,32.5337,1
6.6021,34.9844,234.6125,4.9623,0.4818,0.8405,2.871,122.3575,203.4444,42.2894,1
3.8028,540.9975,1610.799,180.3648,0.7093,0.7471,88.152,1156.072,1212.2844,13.7708,2
6.7836,6.9661,53.6745,1.2512,0.4048,0.8812,4.0449,7.133,38.4464,4.2845,1
9.826,39.0061,329.151,4.4021,0.3675,0.7295,1.6025,134.367,251.178,48.8181,1
8.7482,42.9915,366.951,4.8434,0.4698,0.9481,4.7857,174.657,364.326,54.7982,1
1.9088,77.0311,92.624,77.0426,0.4026,1.0004,3.1498,26.971,75.8636,7.773,2
6.0248,16.9451,111.9435,2.8001,0.324,0.9994,0.6536,36.5255,103.786,24.4814,1
13.9512,299.9756,4479.504,20.0618,0.2511,0.576,1.5418,1135.175,2591.1004,481.6625,1
9.268,76.0213,595.3445,9.5018,0.3141,0.7106,2.1872,194.523,428.7388,101.8636,1
4.5026,16.9681,127.101,2.881,0.4512,0.7448,2.631,55.266,72.6216,16.6512,1
38.9066,52.0103,1956.1295,1.4045,0.4517,0.9112,3.6483,896.293,1801.4088,258.0276,1
11.0831,166.9852,1504.41,18.5497,0.3774,0.7273,1.4757,562.354,1089.3396,197.2146,1
8.5367,13.0056,63.2325,2.1965,0.2959,0.8965,0.9447,25.954,65.5996,15.5653,1
20.0374,0.975,66.6225,0.05,1.0001,1.0002,15.6436,27.544,17.8876,2.8879,4
0.619,35.0318,45.9125,34.9487,0.2002,0.9997,1.5164,9.6805,36.3784,6.4401,1
6.9805,69.0001,555.711,8.6004,0.2343,0.6832,2.3759,125.186,378.5696,83.254,1
8.6325,48.0103,301.2945,6.8592,0.3295,0.8201,1.7283,111.288,279.68,76.55,1
6.3243,4.01,26.6525,0.8735,0.4503,0.8001,4.1841,14.377,18.908,3.5955,1
1.4194,17.0224,23.12,17.0122,1.0,1.0001,16.7925,15.492,15.0412,1.4229,2
7.5725,22.9788,142.913,3.3513,0.2471,0.9449,1.5319,41.2585,151.1612,32.3587,1
10.8834,20.0004,249.4005,1.6158,0.5462,0.8374,7.5494,131.9835,204.5884,17.218,1
10.8446,12.002,98.8425,1.2328,0.5496,0.8751,4.0716,66.44,100.0304,13.9264,1
11.0295,141.0206,1539.7605,12.856,0.3665,0.7894,2.4274,571.577,1218.1428,198.5962,1
10.3699,33.0042,334.0875,3.2781,0.3683,0.8637,0.5711,129.2645,281.4168,60.7907,1
6.272,18.9696,118.662,3.122,0.3338,0.9304,1.6455,33.984,108.408,30.4178,1
13.0074,284.0067,3433.6005,23.6856,0.3251,0.7254,2.3152,1105.3455,2468.406,385.6786,1
8.2343,134.97,1085.904,16.9153,0.0764,0.2938,1.7905,79.3075,316.1236,54.9784,1
7.0767,125.0135,853.0595,17.9229,0.2898,0.7341,-0.0834,260.8195,642.7588,157.3755,1
10.7086,270.9892,2691.3145,27.0385,0.1681,0.6121,2.9212,462.1585,1653.9332,351.7002,1
13.886,233.9979,3272.796,16.8643,0.3823,0.6343,3.943,1254.554,2078.2756,297.9869,1
9.9329,30.9713,237.1715,3.8899,0.4148,0.9999,3.6954,105.6465,248.1288,56.0455,1
6.3058,32.9796,270.8295,4.0652,0.3257,0.8478,2.6943,88.439,219.3152,42.5495,1
9.2113,82.9973,735.3165,9.292,0.3514,0.7248,3.7895,266.561,537.1156,89.9203,1
9.0837,0.9926,1.8515,0.0764,0.8756,0.9992,7.2799,5.0045,4.7264,-0.3349,5
5.2868,7.0275,39.713,1.4032,0.5432,1.0001,-0.3137,24.763,32.4828,8.3884,1
6.3916,86.0099,607.9235,12.2463,0.2808,0.9579,0.9043,173.0825,573.8972,108.7893,1
7.6302,19.012,188.329,1.9368,0.3625,0.8365,1.6224,70.4875,160.8416,29.7914,1
8.0704,45.0037,410.925,4.937,0.426,0.9373,2.865,162.9155,381.4404,61.3269,1
9.3757,13.0431,133.3935,1.4736,0.2385,0.4616,5.6985,25.15,48.1584,5.086,1
6.4992,7.9895,80.0425,0.9249,0.5164,0.9996,2.3404,32.562,64.7752,13.373,1
6.713,23.0189,155.291,3.2775,0.2863,0.6774,2.2519,34.6995,107.8468,30.7484,1
6.5315,52.9949,432.1765,6.5548,0.347,0.7679,1.5216,156.9915,322.6496,75.5358,1
8.0403,36.002,270.333,4.5461,0.4278,0.9242,1.5115,137.426,264.2248,62.8249,1
8.8992,107.0168,963.0255,11.9433,0.1915,0.7385,0.3623,187.203,715.0488,135.4977,1
5.8369,91.0138,794.2755,10.1081,0.3206,0.9079,2.3585,266.9175,742.2272,135.1167,1
14.3877,125.0197,1724.0965,8.8776,0.2887,0.7337,2.6889,511.3695,1282.28,229.318,1
9.3187,12.9818,120.185,1.69,0.3647,0.8084,3.0756,41.8105,84.3776,22.3683,1
7.6767,21.9993,173.717,2.8135,0.375,0.9086,2.3919,57.8175,154.2128,37.031,1
